rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
2840,phase2,GLOBAL,shirushi_code_2+umaban_clean,combo,C,,1.133,108,1,77.2,79.6,110.5,99.8,192442
2841,phase2,SURFACE_2_ダ,kishu_rank+yy_int,combo,C,,1.129,50,1,76.7,76.3,106.8,84.9,177852
2842,phase2,GLOBAL,hobokusaki_rank+manken_shirushi,combo,C,,1.125,40,1,77.8,79.1,114.7,98.4,216997
2843,phase2,GLOBAL,kishu_rank+manken_shirushi,combo,C,,1.124,40,1,77.6,77.8,126.7,84.2,227273
2844,phase2,SURFACE_2_芝,bac_jouken+bac_tosu,combo,C,,1.123,80,3,77.0,77.6,105.7,89.9,170977
2845,phase2,GLOBAL,bac_tosu+shirushi_code_6,combo,C,,1.123,79,1,76.7,79.7,100.6,93.6,195216
2846,phase2,SURFACE_2_ダ,shirushi_code_5+umaban_clean,combo,C,,1.119,96,2,76.8,79.6,121.1,91.0,93871
2847,phase2,SURFACE_2_ダ,hobokusaki_rank+kishu_rank,combo,C,,1.113,25,0,74.5,75.6,87.9,89.6,168791
2848,phase2,GLOBAL,kyori_tekisei+shirushi_code_4,combo,C,,1.11,36,3,79.5,79.3,119.5,101.4,193265
2849,phase2,GLOBAL,prev1_corner4+prev1_corner4_bin,combo,C,,1.109,19,0,75.6,77.7,86.3,82.1,325448
2850,phase2,GLOBAL,babajotai_heavy+chokyo_yajirushi_code,combo,C,,1.107,12,0,74.6,76.3,83.9,85.3,360874
2851,phase2,SURFACE_2_ダ,kishu_rank+shirushi_code_4,combo,C,,1.101,30,0,75.2,77.9,97.9,84.2,94915
2852,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+prev1_corner4_bin,combo,C,,1.1,16,0,78.2,77.9,92.5,84.9,164860
2853,phase2,SURFACE_2_ダ,shirushi_code_3+umaban_clean,combo,C,,1.1,96,5,78.2,79.6,112.9,96.4,94586
2854,phase2,GLOBAL,bac_tosu+shirushi_code_4,combo,C,,1.095,79,0,76.6,79.4,93.8,97.7,195681
2855,phase2,SURFACE_2_芝,bac_tosu+wakuban,combo,C,,1.095,106,2,76.5,77.4,102.8,97.8,170977
2856,phase2,SURFACE_2_芝,bac_jouken+wakuban,combo,C,,1.091,48,3,80.3,78.4,112.3,88.4,170977
2857,phase2,SURFACE_2_芝,babajotai_heavy+bac_tosu,combo,C,,1.082,41,3,79.8,77.2,106.6,88.6,170977
2858,phase2,GLOBAL,prev1_kyakushitsu+shirushi_code_3,combo,C,,1.081,28,1,77.0,77.7,101.1,96.5,176440
2859,phase2,SURFACE_2_ダ,kishu_rank+shirushi_code_5,combo,C,,1.08,30,0,75.0,77.7,91.8,89.8,93823
2860,phase2,GLOBAL,shirushi_code_3+umaban_clean,combo,C,,1.078,108,2,78.7,79.0,135.6,106.1,194934
2861,phase2,SURFACE_2_芝,moshoku_code+shirushi_code_6,combo,C,,1.076,36,1,75.7,79.6,108.4,93.1,93641
2862,phase2,SURFACE_2_芝,prev1_keibajo+shirushi_code_3,combo,C,,1.076,60,1,76.0,78.8,102.4,90.7,81246
2863,phase2,SURFACE_2_芝,prev1_keibajo+shirushi_code_1,combo,C,,1.075,70,3,77.5,78.8,106.6,93.7,93077
2864,phase2,SURFACE_2_芝,prev1_kyakushitsu+shirushi_code_6,combo,C,,1.07,26,1,77.0,77.9,113.9,87.1,81395
2865,phase2,GLOBAL,kyusha_hyoka_code+yy_int,combo,C,,1.069,40,1,77.0,77.9,100.1,92.1,360874
2866,phase2,SURFACE_2_芝,hobokusaki_rank+yy_int,combo,C,,1.068,50,1,77.8,77.7,105.8,96.8,162101
2867,phase2,SURFACE_2_芝,kishu_rank+shirushi_code_5,combo,C,,1.068,30,0,75.7,77.5,95.3,93.3,92861
2868,phase2,GLOBAL,hobokusaki_rank+kishu_rank,combo,C,,1.066,25,0,74.0,75.7,85.0,84.2,342104
2869,phase2,GLOBAL,moshoku_code+shirushi_code_2,combo,C,,1.063,43,1,76.3,80.4,104.3,115.1,192442
2870,phase2,SURFACE_2_芝,kyi_kyusha_rank+manken_shirushi,combo,C,,1.061,56,1,77.7,79.1,105.0,97.3,108230
2871,phase2,GLOBAL,babajotai_heavy+kishu_shisu,combo,C,,1.052,114,3,78.9,81.1,146.4,99.5,360874
2872,phase2,GLOBAL,bac_tosu+wakuban,combo,C,,1.052,106,2,75.6,77.7,104.6,94.4,360874
2873,phase2,SURFACE_2_芝,babajotai_heavy+gekiso_type,combo,C,,1.051,18,1,81.9,79.3,102.0,119.2,67556
2874,phase2,GLOBAL,bac_tosu+joken_class_code,combo,C,,1.051,66,2,76.4,79.1,111.8,138.6,360874
2875,phase2,GLOBAL,gekiso_type+prev1_kyakushitsu,combo,C,,1.051,24,0,76.3,78.7,95.2,95.5,128238
2876,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_5,combo,C,,1.049,30,0,74.2,78.4,88.6,84.4,89429
2877,phase2,GLOBAL,manken_shirushi+tenko_code,combo,C,,1.049,33,1,76.7,80.4,106.2,93.8,227411
2878,phase2,SURFACE_2_ダ,babajotai_heavy+bac_tosu,combo,C,,1.047,30,0,73.3,79.3,93.8,96.7,177971
2879,phase2,SURFACE_2_ダ,babajotai_heavy+hobokusaki_rank,combo,C,,1.045,15,0,75.9,78.0,96.9,82.0,168899
2880,phase2,SURFACE_2_芝,joken_class_code+prev1_kyakushitsu,combo,C,,1.044,22,0,78.3,76.7,96.3,85.8,148662
2881,phase2,SURFACE_2_ダ,bac_jouken+shirushi_code_1,combo,C,,1.043,42,1,78.0,78.9,123.4,93.0,108475
2882,phase2,SURFACE_2_ダ,kyakushitsu+shirushi_code_1,combo,C,,1.043,35,1,78.5,79.6,128.4,86.8,108471
2883,phase2,SURFACE_2_芝,kyi_kyusha_rank+yy_int,combo,C,,1.043,71,4,79.5,78.7,121.7,86.8,170683
2884,phase2,SURFACE_2_芝,hobokusaki_rank+shirushi_code_3,combo,C,,1.042,30,0,75.2,80.0,97.2,100.7,89336
2885,phase2,SURFACE_2_ダ,shirushi_code_1+wakuban,combo,C,,1.041,56,3,77.3,79.9,112.8,86.8,108475
2886,phase2,GLOBAL,bataiju_change_bin+shirushi_code_1,combo,C,,1.037,36,0,76.8,80.8,95.9,97.1,202417
2887,phase2,GLOBAL,bac_tosu+shirushi_code_2,combo,C,,1.036,79,0,76.8,80.5,99.0,95.6,192442
2888,phase2,GLOBAL,bac_jouken+hobokusaki_rank,combo,C,,1.031,30,1,78.5,77.6,110.7,87.5,342345
2889,phase2,SURFACE_2_ダ,joken_class_code+shirushi_code_3,combo,C,,1.028,30,1,78.1,78.8,100.3,89.5,94586
2890,phase2,SURFACE_2_ダ,babajotai_heavy+gekiso_type,combo,C,,1.027,18,0,74.0,80.0,87.7,93.2,68848
2891,phase2,GLOBAL,hobokusaki_rank+prev1_kyakushitsu,combo,C,,1.027,22,1,77.4,80.1,115.8,128.1,310110
2892,phase2,SURFACE_2_ダ,kyakushitsu+wakuban,combo,C,,1.027,40,2,78.7,78.1,111.0,88.8,177961
2893,phase2,SURFACE_2_芝,shirushi_code_2+tenko_code,combo,C,,1.018,24,1,77.5,80.3,106.6,91.8,92369
2894,phase2,SURFACE_2_ダ,kishu_rank+shirushi_code_3,combo,C,,1.013,30,0,75.1,77.8,88.3,108.9,94532
2895,phase2,GLOBAL,prev1_kyakushitsu+wakuban,combo,C,,1.01,40,0,74.6,78.1,90.8,100.2,325448
2896,phase2,GLOBAL,hobokusaki_rank+wakuban,combo,C,,1.006,40,1,77.1,77.6,109.8,87.0,342345
2897,phase2,SURFACE_2_ダ,tenko_code+wakuban,combo,C,,1.006,32,0,76.3,78.6,96.8,89.4,177971
2898,phase2,SURFACE_2_芝,prev1_keibajo+shirushi_code_4,combo,C,,1.002,60,1,77.3,79.0,101.4,92.6,81525
2899,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+kyakushitsu,combo,C,,1.0,20,1,78.2,77.1,103.7,87.5,177961
2900,phase2,SURFACE_2_ダ,kyi_kyusha_rank+manken_shirushi,combo,C,,0.997,56,0,77.6,79.4,96.0,87.8,111566
2901,phase2,GLOBAL,hobokusaki_rank+yy_int,combo,C,,0.994,50,0,76.6,77.6,95.0,87.7,342345
2902,phase2,SURFACE_2_ダ,manken_shirushi+tenko_code,combo,C,,0.993,32,1,76.0,80.3,103.9,97.0,111609
2903,phase2,SURFACE_2_ダ,kishu_rank+shirushi_code_2,combo,C,,0.99,30,1,77.1,78.7,107.6,89.1,93233
2904,phase2,SURFACE_2_芝,kyakushitsu+manken_shirushi,combo,C,,0.99,40,2,79.0,78.8,105.2,88.0,108331
2905,phase2,SURFACE_2_ダ,manken_shirushi+wakuban,combo,C,,0.99,64,1,78.1,79.7,101.4,92.0,111609
2906,phase2,SURFACE_2_芝,moshoku_code+shirushi_code_2,combo,C,,0.985,36,0,77.1,79.9,94.8,93.4,92369
2907,phase2,GLOBAL,bac_jouken+bac_tosu,combo,C,,0.984,80,1,76.1,77.7,104.2,89.9,360874
2908,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_6,combo,C,,0.982,30,0,75.1,78.1,91.9,84.5,90259
2909,phase2,SURFACE_2_ダ,bac_jouken+shirushi_code_5,combo,C,,0.981,36,1,77.7,79.4,101.0,88.1,93871
2910,phase2,SURFACE_2_芝,prev1_kyakushitsu+shirushi_code_3,combo,C,,0.981,26,1,76.9,78.2,105.2,94.6,81246
2911,phase2,GLOBAL,kishu_rank+wakuban,combo,C,,0.979,40,0,76.0,76.1,97.5,86.9,360573
2912,phase2,SURFACE_2_芝,bataiju_change_bin+shirushi_code_6,combo,C,,0.978,30,1,80.0,80.3,101.9,102.5,81313
2913,phase2,SURFACE_2_ダ,gekiso_type+prev1_corner4_bin,combo,C,,0.975,24,0,75.5,80.7,93.2,111.7,64105
2914,phase2,SURFACE_2_芝,prev1_kyakushitsu+wakuban,combo,C,,0.975,37,0,77.8,78.9,96.4,111.0,148662
2915,phase2,SURFACE_2_ダ,babajotai_heavy+chokyo_yajirushi_code,combo,C,,0.969,12,0,75.9,76.3,85.5,83.4,177971
2916,phase2,SURFACE_2_芝,prev1_kyakushitsu+shirushi_code_1,combo,C,,0.969,30,0,76.6,77.7,93.8,86.5,93077
2917,phase2,SURFACE_2_芝,hobokusaki_rank+shirushi_code_5,combo,C,,0.968,30,0,77.4,80.5,95.5,100.1,88757
2918,phase2,SURFACE_2_ダ,bac_jouken+shirushi_code_3,combo,C,,0.967,36,1,77.7,78.3,100.8,88.8,94586
2919,phase2,SURFACE_2_ダ,bac_jouken+yy_int,combo,C,,0.967,60,2,79.4,78.6,108.3,87.3,177971
2920,phase2,SURFACE_2_芝,moshoku_code+shirushi_code_3,combo,C,,0.966,36,0,75.4,79.3,98.3,87.4,93457
2921,phase2,GLOBAL,babajotai_heavy+gekiso_type,combo,C,,0.964,18,0,76.6,79.5,90.7,92.1,141643
2922,phase2,GLOBAL,kishu_rank+shirushi_code_2,combo,C,,0.964,30,1,76.6,78.6,101.0,85.9,192309
2923,phase2,SURFACE_2_ダ,manken_shirushi+shirushi_code_6,combo,C,,0.963,48,1,77.9,80.1,102.8,89.3,66346
2924,phase2,SURFACE_2_ダ,manken_shirushi+yy_int,combo,C,,0.962,80,2,78.8,80.0,104.5,92.5,111609
2925,phase2,SURFACE_2_芝,moshoku_code+shirushi_code_5,combo,C,,0.961,36,0,77.6,80.2,97.4,96.0,92944
2926,phase2,GLOBAL,kishu_rank+yy_int,combo,C,,0.96,50,0,76.3,76.4,88.7,83.2,360573
2927,phase2,GLOBAL,prev1_kyakushitsu+shirushi_code_2,combo,C,,0.96,26,1,78.5,80.1,118.5,90.7,174709
2928,phase2,SURFACE_2_ダ,joken_class_code+shirushi_code_5,combo,C,,0.958,30,1,78.2,79.7,100.9,88.2,93871
2929,phase2,SURFACE_2_芝,umaban_clean+wakuban,combo,C,,0.958,47,2,79.6,78.4,100.3,87.1,170977
2930,phase2,SURFACE_2_ダ,babajotai_heavy+yoso_juni,combo,C,,0.957,48,1,77.9,78.0,109.2,110.6,177971
2931,phase2,SURFACE_2_芝,hobokusaki_rank+kyakushitsu,combo,C,,0.957,25,0,78.4,77.0,98.1,96.7,162090
2932,phase2,SURFACE_2_芝,bac_jouken+prev1_kyakushitsu,combo,C,,0.956,21,0,79.8,78.0,99.6,86.3,148662
2933,phase2,SURFACE_2_芝,babajotai_heavy+kyakushitsu,combo,C,,0.954,15,1,82.8,78.5,108.1,82.6,170965
2934,phase2,SURFACE_2_芝,bac_jouken+kyakushitsu,combo,C,,0.953,22,1,81.5,77.8,110.5,87.2,170965
2935,phase2,SURFACE_2_芝,manken_shirushi+shirushi_code_3,combo,C,,0.953,48,0,77.1,79.4,96.4,88.3,65798
2936,phase2,GLOBAL,gekiso_type+prev1_corner4_bin,combo,C,,0.951,24,0,78.1,79.9,97.5,92.4,128238
2937,phase2,SURFACE_2_ダ,kyakushitsu+manken_shirushi,combo,C,,0.948,40,1,78.5,79.6,120.1,92.0,111605
2938,phase2,SURFACE_2_芝,prev1_keibajo+shirushi_code_2,combo,C,,0.948,60,0,77.9,79.7,98.3,95.3,80535
2939,phase2,SURFACE_2_芝,kyakushitsu+wakuban,combo,C,,0.945,40,1,79.8,77.9,101.8,84.5,170965
2940,phase2,SURFACE_2_ダ,kishu_rank+shirushi_code_6,combo,C,,0.944,30,0,75.5,77.3,89.2,84.9,94631
2941,phase2,SURFACE_2_ダ,manken_shirushi+shirushi_code_3,combo,C,,0.944,48,0,76.8,79.9,95.4,93.4,66259
2942,phase2,SURFACE_2_芝,joken_class_code+kyakushitsu,combo,C,,0.943,21,1,80.7,78.2,111.2,87.3,170965
2943,phase2,SURFACE_2_芝,kyi_kyusha_rank+shirushi_code_5,combo,C,,0.943,42,1,78.8,79.6,101.1,87.3,92841
2944,phase2,SURFACE_2_ダ,babajotai_heavy+prev1_kyakushitsu,combo,C,,0.932,13,0,73.6,82.2,81.2,128.8,164860
2945,phase2,SURFACE_2_ダ,shirushi_code_3+wakuban,combo,C,,0.932,48,1,77.5,79.3,100.2,87.7,94586
2946,phase2,SURFACE_2_芝,shirushi_code_5+tenko_code,combo,C,,0.929,24,1,80.0,79.7,111.2,94.7,92944
2947,phase2,SURFACE_2_芝,kyi_kyusha_rank+wakuban,combo,C,,0.926,56,1,79.3,78.6,105.2,95.7,170683
2948,phase2,GLOBAL,kyusha_hyoka_code+shirushi_code_4,combo,C,,0.918,21,0,75.7,76.4,94.4,89.6,195681
2949,phase2,SURFACE_2_ダ,prev1_corner4_bin+wakuban,combo,C,,0.918,32,0,78.0,78.9,97.6,88.3,164860
2950,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_1,combo,C,,0.915,35,0,76.0,79.5,97.2,92.4,103226
2951,phase2,GLOBAL,joken_class_code+prev1_kyakushitsu,combo,C,,0.915,22,0,77.4,77.1,94.8,82.4,325448
2952,phase2,SURFACE_2_ダ,manken_shirushi+shirushi_code_2,combo,C,,0.913,48,1,77.1,80.4,108.7,87.0,67981
2953,phase2,SURFACE_2_芝,babajotai_heavy+yy_int,combo,C,,0.911,30,1,81.9,79.6,112.4,97.3,170977
2954,phase2,SURFACE_2_ダ,hobokusaki_rank+prev1_corner4_bin,combo,C,,0.911,20,0,76.1,78.0,97.0,82.9,156881
2955,phase2,SURFACE_2_芝,hobokusaki_rank+shirushi_code_4,combo,C,,0.91,30,0,75.7,78.6,90.6,88.2,89814
2956,phase2,GLOBAL,chokyo_yajirushi_code+prev1_corner4_bin,combo,C,,0.908,16,0,76.7,78.9,88.2,88.5,325448
2957,phase2,SURFACE_2_芝,shirushi_code_1+wakuban,combo,C,,0.902,56,1,78.6,79.1,112.5,89.5,106727
2958,phase2,SURFACE_2_芝,bac_jouken+shirushi_code_5,combo,C,,0.9,36,1,77.9,79.7,103.6,88.0,92944
2959,phase2,SURFACE_2_ダ,manken_shirushi+shirushi_code_5,combo,C,,0.9,48,0,76.7,80.1,92.6,91.2,65086
2960,phase2,SURFACE_2_ダ,kyi_kyusha_rank+shirushi_code_5,combo,C,,0.897,42,0,76.3,79.1,96.7,85.7,93837
2961,phase2,SURFACE_2_ダ,manken_shirushi+prev1_corner4_bin,combo,C,,0.895,32,2,78.2,80.1,100.8,89.0,104407
2962,phase2,SURFACE_2_芝,shirushi_code_3+tenko_code,combo,C,,0.893,24,0,77.8,79.0,96.4,90.4,93457
2963,phase2,SURFACE_2_ダ,manken_shirushi+shirushi_code_1,combo,C,,0.889,56,0,77.2,80.1,96.2,90.6,78079
2964,phase2,SURFACE_2_ダ,umaban_clean+wakuban,combo,C,,0.886,44,0,77.9,79.4,97.8,92.2,177971
2965,phase2,SURFACE_2_ダ,kishu_rank+shirushi_code_1,combo,C,,0.884,35,0,76.3,78.2,97.7,91.3,108416
2966,phase2,SURFACE_2_芝,hobokusaki_rank+shirushi_code_6,combo,C,,0.883,30,0,75.4,79.8,92.8,90.3,89523
2967,phase2,SURFACE_2_芝,kyi_kyusha_rank+shirushi_code_3,combo,C,,0.883,42,0,76.3,79.0,98.0,85.3,93353
2968,phase2,SURFACE_2_ダ,shirushi_code_4+umaban_clean,combo,C,,0.879,96,0,77.8,79.4,99.1,89.8,94954
2969,phase2,SURFACE_2_ダ,joken_class_code+prev1_corner4_bin,combo,C,,0.877,20,0,77.8,78.4,98.6,83.5,164860
2970,phase2,GLOBAL,gekiso_type+kyakushitsu,combo,C,,0.874,30,1,78.0,77.5,101.7,91.5,141634
2971,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_3,combo,C,,0.873,30,0,75.4,78.3,92.2,88.4,90091
2972,phase2,GLOBAL,prev1_kyakushitsu+shirushi_code_4,combo,C,,0.871,28,1,77.1,77.9,102.5,84.5,177078
2973,phase2,SURFACE_2_芝,kyakushitsu+yy_int,combo,C,,0.868,50,1,79.8,78.1,107.0,85.5,170965
2974,phase2,SURFACE_2_芝,manken_shirushi+shirushi_code_5,combo,C,,0.868,48,0,78.7,80.0,96.9,91.0,64849
2975,phase2,SURFACE_2_ダ,shirushi_code_5+wakuban,combo,C,,0.865,48,0,76.4,79.3,97.6,87.4,93871
2976,phase2,SURFACE_2_芝,hobokusaki_rank+prev1_kyakushitsu,combo,C,,0.864,21,1,78.1,78.6,104.3,99.3,141884
2977,phase2,SURFACE_2_芝,manken_shirushi+shirushi_code_6,combo,C,,0.861,48,0,77.3,79.6,97.1,89.9,65855
2978,phase2,SURFACE_2_芝,shirushi_code_2+wakuban,combo,C,,0.86,48,1,79.1,80.0,100.4,93.1,92369
2979,phase2,SURFACE_2_ダ,babajotai_heavy+kyakushitsu,combo,C,,0.857,15,1,78.9,78.0,102.1,82.1,177961
2980,phase2,SURFACE_2_芝,shirushi_code_3+wakuban,combo,C,,0.855,48,0,76.7,79.3,94.8,86.6,93457
2981,phase2,GLOBAL,joken_class_code+wakuban,combo,C,,0.854,40,1,79.3,78.4,107.0,87.0,360874
2982,phase2,SURFACE_2_ダ,shirushi_code_2+wakuban,combo,C,,0.852,48,0,77.2,80.3,97.5,89.6,93283
2983,phase2,SURFACE_2_芝,bac_jouken+tenko_code,combo,C,,0.849,27,0,79.9,79.7,96.6,95.7,170977
2984,phase2,GLOBAL,babajotai_heavy+bac_tosu,combo,C,,0.848,41,1,76.5,77.3,100.5,84.0,360874
2985,phase2,SURFACE_2_ダ,bac_jouken+shirushi_code_4,combo,C,,0.847,36,0,77.7,78.3,98.6,88.7,94954
2986,phase2,SURFACE_2_ダ,bac_jouken+prev1_corner4_bin,combo,C,,0.845,20,0,77.6,78.4,97.4,83.2,164860
2987,phase2,SURFACE_2_芝,wakuban+yy_int,combo,C,,0.844,80,0,79.7,78.8,98.3,89.1,170977
2988,phase2,SURFACE_2_芝,manken_shirushi+prev1_corner4_bin,combo,C,,0.841,32,1,77.5,79.0,102.4,87.5,94717
2989,phase2,SURFACE_2_ダ,wakuban+yy_int,combo,C,,0.839,80,0,78.6,78.7,95.3,87.0,177971
2990,phase2,GLOBAL,shirushi_code_4+umaban_clean,combo,C,,0.835,108,0,77.5,79.0,93.9,92.2,195681
2991,phase2,SURFACE_2_ダ,kyakushitsu+yy_int,combo,C,,0.834,50,2,79.5,78.2,103.7,87.1,177961
2992,phase2,SURFACE_2_ダ,shirushi_code_6+wakuban,combo,C,,0.834,48,0,77.4,79.2,98.3,87.3,94677
2993,phase2,SURFACE_2_ダ,bac_jouken+shirushi_code_2,combo,C,,0.83,36,1,77.1,79.0,102.2,85.5,93283
2994,phase2,SURFACE_2_芝,kyakushitsu+shirushi_code_3,combo,C,,0.829,30,0,77.2,78.5,92.6,88.7,93451
2995,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_2,combo,C,,0.828,30,1,77.1,80.1,101.4,89.4,88793
2996,phase2,SURFACE_2_ダ,shirushi_code_3+yy_int,combo,C,,0.827,60,1,78.2,79.7,100.5,87.5,94586
2997,phase2,SURFACE_2_芝,joken_class_code+shirushi_code_4,combo,C,,0.825,30,1,76.4,78.9,105.5,85.5,93812
2998,phase2,SURFACE_2_芝,prev1_kyakushitsu+yy_int,combo,C,,0.824,43,0,78.6,78.0,96.4,100.0,148662
2999,phase2,SURFACE_2_ダ,kyakushitsu+prev1_corner4_bin,combo,C,,0.821,16,1,79.7,80.9,103.0,97.1,164859
3000,phase2,GLOBAL,kishu_rank+prev1_corner4_bin,combo,C,,0.819,20,0,75.3,76.1,88.3,82.1,325154
3001,phase2,SURFACE_2_ダ,kyi_kyusha_rank+shirushi_code_3,combo,C,,0.818,42,0,77.4,79.1,96.2,88.7,94553
3002,phase2,SURFACE_2_芝,bac_jouken+shirushi_code_3,combo,C,,0.817,36,0,76.1,79.1,92.0,88.7,93457
3003,phase2,SURFACE_2_芝,kyi_kyusha_rank+shirushi_code_6,combo,C,,0.817,42,0,77.0,79.2,93.2,92.4,93524
3004,phase2,SURFACE_2_芝,manken_shirushi+shirushi_code_2,combo,C,,0.817,48,0,79.1,80.4,95.0,90.9,66262
3005,phase2,SURFACE_2_芝,joken_class_code+tenko_code,combo,C,,0.816,23,0,79.4,80.2,91.6,106.2,170977
3006,phase2,GLOBAL,babajotai_heavy+kyakushitsu,combo,C,,0.806,15,1,80.0,78.2,105.0,82.2,360852
3007,phase2,SURFACE_2_芝,manken_shirushi+prev1_kyakushitsu,combo,C,,0.803,32,0,77.8,78.2,95.5,86.7,94717
3008,phase2,SURFACE_2_芝,kyakushitsu+prev1_corner4_bin,combo,C,,0.802,16,0,77.6,77.4,84.0,103.9,148662
3009,phase2,GLOBAL,kyusha_hyoka_code+prev1_kyakushitsu,combo,C,,0.802,18,0,75.8,77.3,88.7,88.7,325448
3010,phase2,GLOBAL,bac_jouken+manken_shirushi,combo,C,,0.799,48,0,79.0,79.2,97.5,88.0,227411
3011,phase2,SURFACE_2_芝,hobokusaki_rank+shirushi_code_1,combo,C,,0.799,35,0,76.8,79.0,96.8,94.9,101800
3012,phase2,GLOBAL,bac_jouken+prev1_kyakushitsu,combo,C,,0.798,21,0,78.5,78.4,97.5,83.1,325448
3013,phase2,SURFACE_2_ダ,joken_class_code+shirushi_code_2,combo,C,,0.797,30,1,77.2,79.2,104.7,85.5,93283
3014,phase2,SURFACE_2_芝,joken_class_code+yy_int,combo,C,,0.797,50,2,80.2,78.8,108.8,90.3,170977
3015,phase2,SURFACE_2_ダ,shirushi_code_1+yy_int,combo,C,,0.796,70,0,78.0,80.0,97.0,88.5,108475
3016,phase2,GLOBAL,kishu_rank+shirushi_code_5,combo,C,,0.795,30,0,76.2,77.8,87.4,90.2,193554
3017,phase2,SURFACE_2_芝,prev1_kyakushitsu+shirushi_code_4,combo,C,,0.794,26,2,78.3,78.0,100.4,83.8,81525
3018,phase2,SURFACE_2_ダ,joken_class_code+yy_int,combo,C,,0.792,50,0,78.1,78.3,96.2,86.6,177971
3019,phase2,GLOBAL,kyusha_hyoka_code+prev1_corner4_bin,combo,C,,0.789,16,1,78.6,78.3,103.9,89.5,325448
3020,phase2,SURFACE_2_芝,bac_jouken+yy_int,combo,C,,0.788,60,1,80.4,78.7,108.8,89.8,170977
3021,phase2,SURFACE_2_ダ,kishu_rank+prev1_corner4_bin,combo,C,,0.788,20,0,75.8,76.3,86.3,85.7,164747
3022,phase2,GLOBAL,prev1_kyakushitsu+shirushi_code_5,combo,C,,0.788,28,0,75.8,78.8,86.7,87.3,175263
3023,phase2,SURFACE_2_芝,joken_class_code+shirushi_code_5,combo,C,,0.785,30,0,76.5,79.3,89.2,86.0,92944
3024,phase2,SURFACE_2_芝,manken_shirushi+shirushi_code_1,combo,C,,0.785,56,0,78.1,79.3,94.3,90.0,76187
3025,phase2,SURFACE_2_ダ,bac_jouken+shirushi_code_6,combo,C,,0.784,36,1,77.6,78.5,100.3,88.7,94677
3026,phase2,SURFACE_2_芝,joken_class_code+shirushi_code_2,combo,C,,0.783,30,0,77.8,79.1,92.2,88.5,92369
3027,phase2,SURFACE_2_ダ,joken_class_code+shirushi_code_1,combo,C,,0.781,35,0,77.2,79.1,95.9,91.7,108475
3028,phase2,SURFACE_2_芝,shirushi_code_3+yy_int,combo,C,,0.78,60,0,77.5,79.3,94.2,87.8,93457
3029,phase2,SURFACE_2_ダ,shirushi_code_1+tenko_code,combo,C,,0.778,28,0,76.1,80.0,94.1,87.0,108475
3030,phase2,SURFACE_2_芝,kyakushitsu+shirushi_code_6,combo,C,,0.777,30,0,77.8,79.0,92.9,86.8,93635
3031,phase2,SURFACE_2_ダ,shirushi_code_4+wakuban,combo,C,,0.777,48,0,77.1,79.0,98.8,87.3,94954
3032,phase2,SURFACE_2_芝,bac_jouken+shirushi_code_2,combo,C,,0.775,36,0,78.5,79.5,90.8,89.5,92369
3033,phase2,SURFACE_2_芝,shirushi_code_2+yy_int,combo,C,,0.774,60,0,79.3,79.9,99.4,88.4,92369
3034,phase2,GLOBAL,hobokusaki_rank+shirushi_code_5,combo,C,,0.772,30,0,76.0,79.3,93.2,89.9,184736
3035,phase2,SURFACE_2_芝,kyakushitsu+shirushi_code_5,combo,C,,0.77,30,1,78.6,79.1,100.4,87.0,92939
3036,phase2,SURFACE_2_芝,shirushi_code_5+yy_int,combo,C,,0.77,60,0,79.1,79.8,95.0,88.3,92944
3037,phase2,GLOBAL,prev1_corner4_bin+prev1_kyakushitsu,combo,C,,0.769,15,0,76.7,78.6,91.1,93.0,325448
3038,phase2,GLOBAL,joken_class_code+manken_shirushi,combo,C,,0.767,40,0,78.5,79.2,99.1,85.6,227411
3039,phase2,SURFACE_2_芝,babajotai_heavy+shirushi_code_2,combo,C,,0.765,18,1,80.3,79.9,101.0,83.8,92369
3040,phase2,SURFACE_2_芝,shirushi_code_1+tenko_code,combo,C,,0.764,28,0,78.2,79.1,94.1,85.1,106727
3041,phase2,SURFACE_2_ダ,hobokusaki_rank+shirushi_code_4,combo,C,,0.763,30,0,75.5,78.9,87.6,84.3,90601
3042,phase2,GLOBAL,hobokusaki_rank+shirushi_code_6,combo,C,,0.763,30,0,75.4,78.7,86.1,85.2,186352
3043,phase2,SURFACE_2_芝,joken_class_code+shirushi_code_3,combo,C,,0.758,30,0,75.1,78.7,89.4,86.2,93457
3044,phase2,GLOBAL,kyakushitsu+prev1_corner4_bin,combo,C,,0.758,16,0,78.1,79.2,93.7,97.5,325447
3045,phase2,GLOBAL,umaban_clean+wakuban,combo,C,,0.758,47,0,78.7,78.8,94.4,85.8,360874
3046,phase2,GLOBAL,babajotai_heavy+prev1_kyakushitsu,combo,C,,0.757,14,0,76.0,79.1,85.9,84.5,325448
